time,pitch,rise_point,peak_point
0.023730158730158487,,0,0
0.033730158730158485,,0,0
0.04373015873015849,,0,0
0.05373015873015849,,0,0
0.06373015873015848,,0,0
0.0737301587301585,,0,0
0.08373015873015849,,0,0
0.0937301587301585,,0,0
0.10373015873015849,,0,0
0.11373015873015849,,0,0
0.1237301587301585,,0,0
0.13373015873015848,,0,0
0.14373015873015849,,0,0
0.1537301587301585,,0,0
0.1637301587301585,,0,0
0.17373015873015848,,0,0
0.1837301587301585,,0,0
0.1937301587301585,,0,0
0.20373015873015848,,0,0
0.2137301587301585,,0,0
0.2237301587301585,,0,0
0.23373015873015848,,0,0
0.2437301587301585,,0,0
0.2537301587301585,,0,0
0.2637301587301585,,0,0
0.2737301587301585,,0,0
0.2837301587301585,200.7056118288626,0,0
0.2937301587301585,199.15876077810321,0,0
0.3037301587301585,198.98864867869193,0,0
0.31373015873015847,198.67101368518274,0,0
0.3237301587301585,196.9085300885002,0,0
0.3337301587301585,193.2541930170934,0,0
0.3437301587301585,191.69416073452365,0,0
0.3537301587301585,190.0521762356852,0,0
0.3637301587301585,189.21670215403546,0,0
0.3737301587301585,190.20531093217983,0,0
0.3837301587301585,191.38457338897464,0,0
0.3937301587301585,191.37171918537422,0,0
0.4037301587301585,191.45493949237354,0,0
0.4137301587301585,192.82424258034027,0,0
0.4237301587301585,194.79193516483997,0,0
0.4337301587301585,197.55652405735108,1,0
0.4437301587301585,201.49953165554905,0,0
0.4537301587301585,206.4882076931739,0,0
0.4637301587301585,212.18476885895222,0,0
0.4737301587301585,219.43640547524845,0,1
0.4837301587301585,221.5165938241122,0,0
0.4937301587301585,221.22682617531794,0,0
0.5037301587301585,220.98804145447835,0,0
0.5137301587301585,221.57599787717615,0,0
0.5237301587301585,234.53274829366617,0,0
0.5337301587301585,241.43491029492827,0,0
0.5437301587301585,240.57499360073945,0,0
0.5537301587301585,239.19712049871586,0,0
0.5637301587301585,240.07279598419765,0,0
0.5737301587301585,239.72892825990235,0,0
0.5837301587301585,240.12235612292898,0,0
0.5937301587301586,240.78446727050414,0,0
0.6037301587301585,242.38627848289946,0,0
0.6137301587301585,244.8538515692192,0,0
0.6237301587301585,248.69940867472056,0,0
0.6337301587301585,249.42081917254737,0,0
0.6437301587301585,255.3760036083033,0,0
0.6537301587301585,261.0063962225504,0,0
0.6637301587301585,263.88443430366874,0,0
0.6737301587301585,265.2752347288835,0,0
0.6837301587301585,266.6596497471971,0,0
0.6937301587301585,265.3883217069033,0,0
0.7037301587301585,260.74341092711717,0,0
0.7137301587301585,253.3530922921041,0,0
0.7237301587301586,,0,0
0.7337301587301585,,0,0
0.7437301587301585,,0,0
0.7537301587301585,,0,0
0.7637301587301585,,0,0
0.7737301587301585,,0,0
0.7837301587301585,,0,0
0.7937301587301585,,0,0
0.8037301587301585,,0,0
0.8137301587301585,,0,0
0.8237301587301585,,0,0
0.8337301587301585,,0,0
0.8437301587301586,176.39463778624327,0,0
0.8537301587301586,170.7385493653687,0,0
0.8637301587301585,167.33897339948464,0,0
0.8737301587301585,164.97356890341925,0,0
0.8837301587301585,164.26699890091143,0,0
0.8937301587301585,164.587133597345,0,0
0.9037301587301585,165.6204437354218,0,0
0.9137301587301585,165.94012284512192,0,0
