time,pitch,rise_point,peak_point
0.024138321995455955,,0,0
0.03413832199545595,,0,0
0.044138321995455955,,0,0
0.05413832199545596,,0,0
0.06413832199545595,,0,0
0.07413832199545596,,0,0
0.08413832199545596,,0,0
0.09413832199545596,,0,0
0.10413832199545596,,0,0
0.11413832199545595,,0,0
0.12413832199545596,,0,0
0.13413832199545594,,0,0
0.14413832199545595,,0,0
0.15413832199545596,,0,0
0.16413832199545597,,0,0
0.17413832199545595,,0,0
0.18413832199545596,,0,0
0.19413832199545597,,0,0
0.20413832199545595,,0,0
0.21413832199545596,,0,0
0.22413832199545597,,0,0
0.23413832199545595,,0,0
0.24413832199545596,,0,0
0.25413832199545594,,0,0
0.26413832199545595,,0,0
0.27413832199545596,,0,0
0.28413832199545597,,0,0
0.294138321995456,,0,0
0.304138321995456,,0,0
0.31413832199545594,,0,0
0.32413832199545595,,0,0
0.33413832199545596,,0,0
0.34413832199545596,,0,0
0.354138321995456,,0,0
0.364138321995456,,0,0
0.374138321995456,,0,0
0.38413832199545594,,0,0
0.39413832199545595,,0,0
0.40413832199545596,,0,0
0.41413832199545597,,0,0
0.424138321995456,,0,0
0.434138321995456,,0,0
0.44413832199545594,,0,0
0.45413832199545595,,0,0
0.46413832199545596,,0,0
0.47413832199545597,,0,0
0.484138321995456,,0,0
0.494138321995456,,0,0
0.5041383219954559,,0,0
0.514138321995456,,0,0
0.524138321995456,,0,0
0.534138321995456,,0,0
0.544138321995456,,0,0
0.554138321995456,,0,0
0.564138321995456,,0,0
0.574138321995456,340.31638974256134,0,0
0.584138321995456,336.29936085542323,0,0
0.594138321995456,334.9095591134084,0,0
0.6041383219954559,334.41284182433964,0,0
0.6141383219954559,333.9928942611412,0,0
0.6241383219954559,332.7658784604932,0,0
0.634138321995456,327.0914548530722,0,0
0.644138321995456,323.5142509776974,0,0
0.654138321995456,316.65689253373307,0,0
0.664138321995456,310.5799706182058,0,0
0.674138321995456,324.7325846298831,0,0
0.684138321995456,330.25306548161785,0,0
0.694138321995456,330.40205486865597,0,0
0.704138321995456,327.72127300263975,0,0
0.714138321995456,324.1733546921937,0,0
0.724138321995456,322.4900627645345,0,0
0.7341383219954559,320.6485888741811,0,0
0.7441383219954559,318.3945150451519,0,0
0.7541383219954559,316.57841596675564,0,0
0.764138321995456,314.66751060065786,0,0
0.774138321995456,312.4433759855476,0,0
0.784138321995456,310.27520084611245,0,0
0.794138321995456,308.20938960132776,0,0
0.804138321995456,307.49055197377055,0,0
0.814138321995456,306.39178043020115,0,0
0.824138321995456,305.9975287339725,0,0
0.834138321995456,308.8411787395179,0,0
0.844138321995456,311.9578816500039,0,0
0.854138321995456,313.3732076417556,0,0
0.8641383219954559,313.7775661424517,0,0
0.8741383219954559,315.9711866026923,0,0
0.884138321995456,317.67772519944714,0,0
0.894138321995456,317.48658698046825,0,0
0.904138321995456,317.3448059880191,0,0
0.914138321995456,321.65610430535355,0,0
0.924138321995456,323.5088959029851,0,0
