file_name,intonations,duration,intonation_per_15,id
7267135268262530305_pitch_values,125,106.66990929705216,17.577590647223097,7267135268262530305
7202674344118537478_pitch_values,40,176.2339909297052,3.404564561210687,7202674344118537478
7374159222956756230_pitch_values,26,43.662562358276645,8.932137257539395,7374159222956756230
7198124383557143851_pitch_values,67,86.26827664399093,11.64970530415718,7198124383557143851
7317017754874285317_pitch_values,95,158.60133786848073,8.984791800316799,7317017754874285317
7364346057511243051_pitch_values,16,209.30501133786848,1.1466519528888988,7364346057511243051
7327442011789856042_pitch_values,90,158.60133786848073,8.511908021352758,7327442011789856042
7278334911088610606_pitch_values,89,198.25521541950116,6.733744669340409,7278334911088610606
7272531412211780907_pitch_values,42,60.04133786848072,10.492770853640897,7272531412211780907
7243632895179459886_pitch_values,42,107.87154195011338,5.84027991637824,7243632895179459886
7392415798645558559_pitch_values,44,110.43154195011338,5.9765533320013775,7392415798645558559
7358223180751850795_pitch_values,62,66.23235827664399,14.04147495572346,7358223180751850795
7355556865742490926_pitch_values,54,62.23562358276644,13.015053973433565,7355556865742490926
7374575565552078123_pitch_values,71,75.7931746031746,14.051397181552971,7374575565552078123
7372327511872605482_pitch_values,262,255.2282766439909,15.397980394945897,7372327511872605482
7369233108656278816_pitch_values,37,108.62909297052154,5.1091285476406325,7369233108656278816
7393830749180267819_pitch_values,105,103.48297052154194,15.219895525439464,7393830749180267819
7276946131785927982_pitch_values,18,113.46174603174605,2.379656663528299,7276946131785927982
7344401364765789482_pitch_values,20,136.52786848072563,2.1973535757818747,7344401364765789482
7331092594400824618_pitch_values,79,85.27562358276644,13.896116500981876,7331092594400824618
7328872893650111787_pitch_values,17,36.37439909297052,7.010425089036856,7328872893650111787
7394132076716428587_pitch_values,69,174.90174603174603,5.917608162768937,7394132076716428587
7358061033434434862_pitch_values,103,336.2862358276644,4.594300436345428,7358061033434434862
7281739191606611243_pitch_values,10,47.16297052154195,3.1804612462119333,7281739191606611243
7284621721204690219_pitch_values,12,197.1058276643991,0.9132150080639716,7284621721204690219
7364273026428341522_pitch_values,16,52.727052154195015,4.551743179158658,7364273026428341522
7309926297965186350_pitch_values,114,163.98256235827665,10.427938040533316,7309926297965186350
7393401232066497822_pitch_values,63,130.07562358276644,7.265004571734392,7393401232066497822
7275419807585963306_pitch_values,0,35.982562358276645,0.0,7275419807585963306
7366005668521856298_pitch_values,57,141.93521541950113,6.023875029695608,7366005668521856298
7342573657002233130_pitch_values,87,97.76215419501132,13.34872385685004,7342573657002233130
7363699065600675118_pitch_values,63,118.84297052154194,7.951669298174481,7363699065600675118
7390447170517749034_pitch_values,87,90.552358276644,14.411551778840822,7390447170517749034
7351132856158014763_pitch_values,33,33.47480725623583,14.787239735571273,7351132856158014763
7392707594252504350_pitch_values,50,65.65766439909297,11.422885764580457,7392707594252504350
7295032586341059883_pitch_values,68,513.6315419501134,1.9858593499288404,7295032586341059883
7388591121678552351_pitch_values,81,60.92950113378685,19.941079073208652,7388591121678552351
7310337893245914411_pitch_values,55,190.2095011337869,4.337322768223461,7310337893245914411
7249776837990141189_pitch_values,68,180.98827664399093,5.63572414143911,7249776837990141189
7324778813685075246_pitch_values,80,91.44052154195012,13.123284729401687,7324778813685075246
7341885945957879070_pitch_values,164,244.98827664399093,10.041296806927594,7341885945957879070
7350308987822394670_pitch_values,25,129.00460317460318,2.906873016712828,7350308987822394670
7328507053620825390_pitch_values,123,88.98501133786849,20.73382890287773,7328507053620825390
7325980019203886382_pitch_values,165,586.5654195011338,4.219478199217669,7325980019203886382
7394129236946160927_pitch_values,67,70.6731746031746,14.220388508695292,7394129236946160927
7392684479933910315_pitch_values,73,128.45603174603175,8.524317504723374,7392684479933910315
7340102070550269227_pitch_values,30,64.27317460317461,7.001365698494273,7340102070550269227
7374876347534970155_pitch_values,96,121.40297052154196,11.861324264256648,7374876347534970155
