file_name,intonations,duration,intonation_per_15,id
7278063994366381358_pitch_values,33,47.92052154195012,10.329603770415392,7278063994366381358
7207635437840600366_pitch_values,56,169.8862358276644,4.944485325180263,7207635437840600366
7357865762192821550_pitch_values,52,75.97603174603175,10.266395626022408,7357865762192821550
7343014651367525675_pitch_values,178,237.0731746031746,11.26234549509528,7343014651367525675
7187992844739579182_pitch_values,86,137.2331746031746,9.400059451588016,7187992844739579182
7275109806053018923_pitch_values,63,108.28950113378684,8.726607751498408,7275109806053018923
7390188974024723743_pitch_values,29,80.9131746031746,5.376133146837783,7390188974024723743
7341843567477902634_pitch_values,96,272.9915419501134,5.2748887006292176,7341843567477902634
7357816559865220395_pitch_values,102,221.29521541950115,6.913841300633797,7357816559865220395
7208651318477458734_pitch_values,128,178.08868480725624,10.781145371913992,7208651318477458734
7323708527359495470_pitch_values,96,122.65684807256235,11.74007014388722,7323708527359495470
7221252973941280005_pitch_values,104,165.1058276643991,9.448485387026558,7221252973941280005
7394887593613085982_pitch_values,52,104.5801133786848,7.458396962868249,7394887593613085982
7349784236745952543_pitch_values,19,33.39643990929705,8.533843750233402,7349784236745952543
7372634229747928366_pitch_values,110,106.43480725623584,15.50244739042668,7372634229747928366
7366729382314003754_pitch_values,217,443.4666439909297,7.339898150415514,7366729382314003754
7251348034192428334_pitch_values,116,173.22990929705216,10.044454834968905,7251348034192428334
6891661268936117510_pitch_values,82,56.12297052154195,21.916159971038653,6891661268936117510
7357807986170957099_pitch_values,72,66.59807256235828,16.216685535287155,7357807986170957099
7176753252539649322_pitch_values,62,59.96297052154195,15.509571855948892,7176753252539649322
7233885561994399022_pitch_values,139,179.31643990929706,11.627489376069745,7233885561994399022
7343771945290288426_pitch_values,181,255.41113378684807,10.629920316104108,7343771945290288426
7205260064741952810_pitch_values,175,157.0601133786848,16.7133458873222,7205260064741952810
7319710677294189866_pitch_values,6,13.647868480725624,6.594436349317379,7319710677294189866
7377513781791853867_pitch_values,42,47.60705215419501,13.233333539734534,7377513781791853867
7394850344083197214_pitch_values,78,61.451950113378686,19.0392656024968,7394850344083197214
7289146014349462816_pitch_values,152,194.9115419501134,11.697614092979444,7289146014349462816
7341918758727961899_pitch_values,79,447.541746031746,2.6477976870473734,7341918758727961899
7375596799760846123_pitch_values,23,99.06827664399091,3.4824467699158896,7375596799760846123
7311096874604465454_pitch_values,69,137.4160317460317,7.531872277558245,7311096874604465454
7344175324252474670_pitch_values,494,447.3066439909297,16.565816983818948,7344175324252474670
6852080219252215045_pitch_values,85,58.5262358276644,21.78510170642699,6852080219252215045
7336664815701626154_pitch_values,44,62.60133786848073,10.542905670587988,7336664815701626154
7373728223101766955_pitch_values,122,203.45358276643992,8.994680629934143,7373728223101766955
7350339800630693162_pitch_values,112,161.00460317460318,10.434484274826016,7350339800630693162
7394879095525379358_pitch_values,482,461.882970521542,15.65331579953281,7394879095525379358
7267745540069199147_pitch_values,232,182.42501133786848,19.076331553871796,7267745540069199147
7343041465393696001_pitch_values,117,235.767052154195,7.44378819671633,7343041465393696001
7394896925377482014_pitch_values,44,70.88215419501134,9.311229427144731,7394896925377482014
7338664339655740702_pitch_values,32,69.3931746031746,6.917106801135468,7338664339655740702
7148471887763574022_pitch_values,113,132.81848072562357,12.761778261125658,7148471887763574022
7372326235298385195_pitch_values,112,187.20541950113375,8.974099171257302,7372326235298385195
7341939067518455086_pitch_values,59,74.72215419501134,11.843876953685111,7341939067518455086
7283910300804369694_pitch_values,128,103.09113378684808,18.624298031000464,7283910300804369694
7324054523721518382_pitch_values,83,154.47399092970522,8.05960920998376,7324054523721518382
7322614459007044907_pitch_values,374,440.1490929705216,12.745681155761742,7322614459007044907
7339808233932016938_pitch_values,164,581.628276643991,4.229505508559966,7339808233932016938
7394901674269166894_pitch_values,33,59.20541950113379,8.36072109902913,7394901674269166894
7368935343837596974_pitch_values,125,199.50909297052155,9.39806788794855,7368935343837596974
6843491501712952582_pitch_values,23,57.063378684807255,6.045909091812223,6843491501712952582
7370796478119333162_pitch_values,153,210.08868480725624,10.923958147034549,7370796478119333162
7343004766156492075_pitch_values,117,176.887052154195,9.921585433342749,7343004766156492075
7358292324868246815_pitch_values,146,125.00786848072562,17.518897223158923,7358292324868246815
7377857805409094954_pitch_values,103,93.89603174603177,16.454369490064153,7377857805409094954
7206004919604710698_pitch_values,83,149.7719501133787,8.312637974317115,7206004919604710698
7343422201548360990_pitch_values,54,95.48950113378685,8.482607934720892,7343422201548360990
7290994816555535648_pitch_values,64,192.5343990929705,4.986121984032773,7290994816555535648
7270212353575374126_pitch_values,93,94.54909297052154,14.754239899846867,7270212353575374126
7269864676710763819_pitch_values,91,114.42827664399093,11.928869681807631,7269864676710763819
7003446750191127814_pitch_values,120,56.09684807256236,32.08736429668321,7003446750191127814
7211504104420543746_pitch_values,190,165.28868480725623,17.242559606081905,7211504104420543746
7292858237857189162_pitch_values,84,180.1784807256236,6.993065958407832,7292858237857189162
7336318763299523882_pitch_values,100,95.75072562358277,15.665677625220626,7336318763299523882
